cod_transacao;num_conta;data_transacao;nome_transacao;valor_transacao
846;846;2013-10-14 15:14:54 UTC;Depósito em espécie;2459
1983;569;2017-01-05 04:52:28 UTC;TED - Recebido;2460
30210;481;2021-04-10 00:23:34 UTC;Depósito em espécie;2461
54542;489;2022-12-29 23:45:28 UTC;Depósito em espécie;2462
4887;866;2021-03-08 16:25:24 UTC;Pix - Recebido;2464
36446;774;2019-08-17 17:11:22 UTC;Depósito em espécie;2464
12386;790;2016-03-05 06:57:29 UTC;Depósito em espécie;2464
29459;283;2019-01-30 14:51:27 UTC;Depósito em espécie;2464
36681;351;2022-12-29 23:59:59.538632 UTC;Depósito em espécie;2464
63461;787;2022-12-29 23:59:59.449837 UTC;Pix - Recebido;2466
706;706;2019-01-13 00:26:34 UTC;Depósito em espécie;2466
25962;265;2020-02-15 13:22:09 UTC;Depósito em espécie;2468
99;99;2017-10-28 00:09:00 UTC;Depósito em espécie;2469
20487;688;2019-04-13 03:50:00 UTC;Depósito em espécie;2469
16263;815;2022-12-28 12:08:55 UTC;Depósito em espécie;2471
42370;784;2022-12-29 23:59:59.950073 UTC;Pix - Recebido;2472
58098;597;2022-12-29 23:59:12 UTC;Depósito em espécie;2472
125;125;2019-05-08 01:30:30 UTC;Depósito em espécie;2472
41168;922;2022-12-30 00:00:00.805449 UTC;Pix - Recebido;2475
19749;30;2020-02-06 08:14:39 UTC;Depósito em espécie;2475
9702;700;2019-07-05 02:14:33 UTC;Depósito em espécie;2475
19598;767;2020-07-19 06:10:09 UTC;Depósito em espécie;2476
294;294;2021-05-13 13:47:33 UTC;Depósito em espécie;2478
55145;223;2022-12-29 23:59:59.180077 UTC;Depósito em espécie;2478
931;931;2020-09-18 12:42:53 UTC;TED - Recebido;2479
24938;32;2018-07-07 21:09:02 UTC;Depósito em espécie;2479
38087;209;2022-12-21 20:21:36 UTC;Pix - Recebido;2481
70651;367;2021-11-04 06:05:14 UTC;Pix - Recebido;2482
10885;750;2016-02-29 14:09:50 UTC;Depósito em espécie;2482
45999;620;2012-12-09 14:22:52 UTC;Depósito em espécie;2483
69656;27;2022-12-30 00:00:00.343983 UTC;Depósito em espécie;2484
46422;89;2022-12-22 13:07:56 UTC;Pix - Recebido;2485
806;806;2018-05-15 02:04:29 UTC;Depósito em espécie;2485
23037;484;2022-10-22 01:37:09 UTC;Pix - Recebido;2486
23327;536;2022-10-17 05:19:19 UTC;Depósito em espécie;2486
65606;873;2022-12-30 00:00:00.339771 UTC;Depósito em espécie;2486
740;740;2019-11-15 15:30:40 UTC;Depósito em espécie;2486
60414;774;2022-12-17 17:17:47 UTC;Pix - Recebido;2489
65236;856;2022-12-28 20:22:06 UTC;Pix - Recebido;2489
18956;578;2022-12-12 06:27:29 UTC;Estorno de Debito;2489
6739;619;2020-04-29 10:15:33 UTC;Depósito em espécie;2489
49505;711;2023-01-05 04:57:57.520422 UTC;Pix - Recebido;2491
30307;142;2022-07-12 02:24:26 UTC;Pix - Recebido;2494
16598;878;2013-06-28 07:23:51 UTC;Estorno de Debito;2494
412;412;2020-12-04 19:08:49 UTC;Depósito em espécie;2495
27433;238;2022-12-19 19:52:33 UTC;Pix - Recebido;2497
42612;563;2022-12-30 00:00:00.344359 UTC;Pix - Recebido;2498
71714;975;2022-12-30 00:00:00.328832 UTC;Depósito em espécie;2498
42834;40;2022-12-27 17:31:53 UTC;Pix - Recebido;2502
45873;577;2017-11-25 09:07:44 UTC;Depósito em espécie;2502
22043;88;2022-12-29 23:59:59.821427 UTC;Depósito em espécie;2502
31769;613;2020-02-10 06:27:07 UTC;Depósito em espécie;2502
27584;258;2013-01-07 09:45:34 UTC;Depósito em espécie;2503
13258;941;2022-08-02 05:52:30 UTC;Pix - Recebido;2505
33975;538;2022-12-30 00:00:00.024514 UTC;Depósito em espécie;2505
38460;154;2015-08-14 00:23:27 UTC;Depósito em espécie;2505
676;676;2016-05-01 21:37:50 UTC;Depósito em espécie;2506
63177;751;2021-12-19 22:11:38 UTC;Pix - Recebido;2507
70492;105;2022-12-30 00:00:00.472328 UTC;Depósito em espécie;2508
26725;938;2022-03-20 01:06:10 UTC;Depósito em espécie;2508
22284;705;2018-10-20 16:35:49 UTC;Depósito em espécie;2508
11717;797;2022-08-08 22:07:23 UTC;Pix - Recebido;2509
18909;338;2021-05-06 12:46:59 UTC;Pix - Recebido;2514
43298;816;2020-07-17 14:41:31 UTC;Depósito em espécie;2514
26573;319;2022-10-10 17:36:06 UTC;Pix - Recebido;2516
36900;931;2022-12-30 00:00:00.260225 UTC;Pix - Recebido;2516
32287;2;2022-08-05 21:32:47 UTC;Depósito em espécie;2516
31396;530;2018-08-13 09:25:43 UTC;Depósito em espécie;2517
10681;433;2022-04-16 03:12:37 UTC;Pix - Recebido;2519
8266;322;2014-09-20 12:08:29 UTC;Depósito em espécie;2522
6381;275;2022-03-07 17:27:25 UTC;Pix - Recebido;2523
46817;180;2022-12-29 23:59:59.845878 UTC;Pix - Recebido;2523
4288;263;2019-07-19 07:11:25 UTC;Estorno de Debito;2524
1565;169;2015-10-01 04:29:43 UTC;Depósito em espécie;2525
31435;848;2022-12-29 23:59:56 UTC;Pix - Recebido;2527
19260;371;2022-01-21 18:29:38 UTC;Pix - Recebido;2527
69740;890;2022-08-31 00:45:46 UTC;Depósito em espécie;2527
22009;745;2017-06-29 12:01:44 UTC;Depósito em espécie;2527
69759;515;2022-12-30 00:00:00.321725 UTC;Pix - Recebido;2528
25668;343;2022-08-03 08:32:59 UTC;Pix - Recebido;2528
22938;658;2017-11-04 15:13:50 UTC;Estorno de Debito;2528
55654;437;2022-12-29 23:59:59.041663 UTC;Pix - Recebido;2532
871;871;2022-08-25 18:27:26 UTC;Depósito em espécie;2532
5949;499;2022-12-25 10:00:58 UTC;Depósito em espécie;2532
25156;885;2018-08-22 18:30:17 UTC;Estorno de Debito;2534
32902;4;2019-12-26 10:44:59 UTC;Depósito em espécie;2534
60793;627;2022-12-29 23:59:54 UTC;Pix - Recebido;2535
33823;875;2016-05-13 11:21:31 UTC;Estorno de Debito;2535
29760;868;2022-12-30 00:00:00.869926 UTC;Pix - Recebido;2536
69876;854;2022-12-29 23:59:59.915437 UTC;Depósito em espécie;2538
19314;475;2022-12-23 23:07:27 UTC;Pix - Recebido;2539
11283;343;2021-11-06 17:47:16 UTC;Depósito em espécie;2539
45136;570;2022-12-20 11:02:49 UTC;Pix - Recebido;2541
504;504;2015-05-01 19:54:34 UTC;Depósito em espécie;2541
7192;33;2017-01-12 20:24:15 UTC;Depósito em espécie;2542
32379;444;2022-12-30 00:00:00.750967 UTC;Depósito em espécie;2542
11071;395;2022-12-28 05:44:53 UTC;Pix - Recebido;2544
11358;59;2017-10-29 00:49:34 UTC;Depósito em espécie;2544
69165;55;2022-12-29 23:59:44 UTC;Pix - Recebido;2545
16185;829;2021-10-02 17:13:33 UTC;Depósito em espécie;2545
4442;273;2020-08-12 21:01:33 UTC;Depósito em espécie;2546
34058;444;2022-12-30 00:00:00.897141 UTC;Pix - Recebido;2548
47736;962;2022-12-29 23:59:59.299104 UTC;Depósito em espécie;2548
44034;706;2022-12-29 23:59:57 UTC;Pix - Recebido;2553
50017;762;2022-12-29 23:59:59.466786 UTC;Pix - Recebido;2553
18795;5;2016-01-11 10:34:53 UTC;Estorno de Debito;2554
39164;562;2022-12-29 22:29:52 UTC;Pix - Recebido;2556
9074;273;2021-01-01 01:00:20 UTC;Depósito em espécie;2556
31;31;2016-10-10 22:34:16 UTC;Depósito em espécie;2556
49787;489;2022-12-28 18:42:59 UTC;Pix - Recebido;2557
5888;983;2019-11-09 16:48:21 UTC;Estorno de Debito;2557
56282;269;2019-11-07 22:50:33 UTC;Depósito em espécie;2557
30625;783;2017-08-20 04:38:43 UTC;Depósito em espécie;2557
33452;814;2017-07-12 07:47:06 UTC;Depósito em espécie;2557
12874;509;2012-07-02 01:23:51 UTC;Depósito em espécie;2557
6573;640;2020-10-05 04:38:41 UTC;Depósito em espécie;2559
69480;475;2022-12-29 23:59:59.741055 UTC;Depósito em espécie;2559
15624;255;2022-12-30 00:00:00 UTC;Pix - Recebido;2561
71817;128;2022-12-29 23:59:59.447373 UTC;Pix - Recebido;2563
5275;101;2018-12-02 20:30:09 UTC;Depósito em espécie;2563
57187;873;2022-12-29 17:48:45 UTC;Depósito em espécie;2563
70993;875;2022-12-29 23:55:10 UTC;Pix - Recebido;2564
58654;395;2022-12-30 00:00:00.444285 UTC;Depósito em espécie;2564
10237;137;2017-02-05 06:45:53 UTC;TED - Recebido;2565
22343;19;2021-05-17 19:09:01 UTC;Depósito em espécie;2565
64718;633;2018-08-02 02:26:52 UTC;Depósito em espécie;2565
48111;233;2017-07-13 23:05:14 UTC;Depósito em espécie;2567
15306;123;2022-06-04 16:41:41 UTC;Pix - Recebido;2568
65552;854;2022-12-29 23:59:59.093562 UTC;Depósito em espécie;2568
14242;185;2011-09-30 19:40:10 UTC;Depósito em espécie;2568
17186;484;2022-02-28 03:49:41 UTC;Pix - Recebido;2569
7285;577;2016-05-24 23:06:41 UTC;TED - Recebido;2570
54175;657;2022-12-29 23:59:59.588003 UTC;Pix - Recebido;2571
3592;521;2022-11-17 00:03:06 UTC;Pix - Recebido;2572
72;72;2019-05-01 22:11:56 UTC;Depósito em espécie;2572
45801;98;2019-07-13 09:00:42 UTC;Depósito em espécie;2572
9209;996;2017-04-05 08:09:52 UTC;Depósito em espécie;2572
11080;151;2018-04-16 07:04:27 UTC;Estorno de Debito;2573
256;256;2020-05-18 20:58:27 UTC;Depósito em espécie;2573
62406;784;2022-12-29 23:59:59.864117 UTC;Depósito em espécie;2573
972;972;2010-08-11 08:16:39 UTC;Depósito em espécie;2573
70226;170;2023-01-11 09:04:20.685477 UTC;Pix - Recebido;2574
952;952;2019-12-25 07:53:25 UTC;Depósito em espécie;2574
54529;554;2022-12-29 23:59:59.208253 UTC;Pix - Recebido;2575
32408;344;2022-12-29 23:59:52 UTC;Pix - Recebido;2575
46219;433;2022-12-30 00:00:00.435446 UTC;Pix - Recebido;2575
54858;449;2022-12-29 23:59:59.861689 UTC;Pix - Recebido;2576
68051;2;2022-12-30 00:00:00.856975 UTC;Pix - Recebido;2578
41370;630;2022-02-25 22:13:17 UTC;Pix - Recebido;2578
323;323;2015-07-02 05:47:17 UTC;TED - Recebido;2578
23001;676;2016-07-01 04:29:52 UTC;Depósito em espécie;2578
55760;644;2022-12-30 00:00:00.428194 UTC;Pix - Recebido;2579
13295;447;2022-12-29 22:02:33 UTC;Pix - Recebido;2582
63136;735;2021-02-28 19:12:03 UTC;Pix - Recebido;2582
12387;65;2020-04-22 14:06:22 UTC;Depósito em espécie;2584
9166;74;2017-10-16 01:30:18 UTC;Depósito em espécie;2585
44570;273;2022-12-04 18:27:53 UTC;Pix - Recebido;2586
62614;569;2022-12-29 23:33:54 UTC;Pix - Recebido;2586
32201;453;2022-12-03 19:09:42 UTC;Pix - Recebido;2586
13081;475;2022-07-07 16:52:00 UTC;Pix - Recebido;2586
11929;89;2022-06-05 10:36:28 UTC;Pix - Recebido;2588
60324;613;2022-03-01 18:06:03 UTC;Pix - Recebido;2588
8;8;2021-09-09 16:29:08 UTC;Depósito em espécie;2588
6718;602;2018-12-07 07:01:04 UTC;Depósito em espécie;2588
52457;24;2022-12-29 23:57:37 UTC;Pix - Recebido;2589
35556;538;2022-12-30 00:00:00.015959 UTC;Pix - Recebido;2589
21834;722;2022-12-29 19:31:35 UTC;Pix - Recebido;2589
339;339;2019-10-29 22:43:26 UTC;Depósito em espécie;2589
18871;288;2019-07-24 21:00:37 UTC;TED - Recebido;2590
13272;595;2017-03-22 11:47:30 UTC;TED - Recebido;2590
30651;537;2021-06-05 00:06:23 UTC;Pix - Recebido;2591
45161;619;2021-01-10 15:54:50 UTC;Depósito em espécie;2591
51938;300;2022-12-29 23:59:02 UTC;Pix - Recebido;2593
10926;74;2017-10-20 12:29:25 UTC;Depósito em espécie;2593
47601;468;2022-12-29 10:21:56 UTC;Depósito em espécie;2593
53005;825;2022-12-30 00:00:00.502099 UTC;Depósito em espécie;2594
19509;340;2022-11-19 18:03:04 UTC;Depósito em espécie;2595
3497;742;2020-07-06 16:38:25 UTC;Depósito em espécie;2595
46705;489;2022-12-18 09:26:10 UTC;Pix - Recebido;2596
68789;628;2022-12-30 00:00:00.984785 UTC;Pix - Recebido;2597
3979;448;2019-12-30 16:01:22 UTC;Depósito em espécie;2598
54106;227;2022-12-30 00:00:00.612875 UTC;Depósito em espécie;2599
11019;531;2021-04-15 01:24:39 UTC;Pix - Recebido;2602
47894;403;2022-12-29 23:59:41 UTC;Pix - Recebido;2602
43143;887;2022-09-25 16:20:39 UTC;Pix - Recebido;2603
10729;666;2015-12-04 07:47:09 UTC;Depósito em espécie;2604
22348;438;2021-08-12 02:38:07 UTC;Pix - Recebido;2605
49019;197;2022-12-29 23:59:59.147738 UTC;Pix - Recebido;2605
4061;368;2020-07-25 15:12:56 UTC;Depósito em espécie;2605
39466;688;2019-12-08 03:48:54 UTC;Depósito em espécie;2606
28385;966;2015-07-28 14:40:45 UTC;Depósito em espécie;2606
6415;78;2020-07-22 05:15:47 UTC;Depósito em espécie;2608
33626;44;2022-03-17 21:07:08 UTC;Pix - Recebido;2611
4557;571;2018-02-14 11:26:37 UTC;Depósito em espécie;2612
605;605;2022-05-18 08:10:24 UTC;Depósito em espécie;2612
4468;111;2022-02-05 14:44:28 UTC;Pix - Recebido;2613
25938;490;2022-12-06 03:20:31 UTC;Estorno de Debito;2613
35342;78;2022-12-29 19:35:38 UTC;Depósito em espécie;2613
98;98;2018-02-25 04:33:39 UTC;Depósito em espécie;2613
37426;291;2022-03-20 22:43:45 UTC;Pix - Recebido;2614
5497;783;2015-10-15 03:51:38 UTC;Depósito em espécie;2617
67745;396;2022-12-30 00:00:00.88532 UTC;Pix - Recebido;2618
54626;70;2022-12-30 00:00:00.737286 UTC;Depósito em espécie;2619
9800;114;2022-12-29 23:45:57 UTC;Depósito em espécie;2619
13299;57;2017-10-19 14:46:32 UTC;Depósito em espécie;2621
404;404;2022-07-03 19:24:41 UTC;Depósito em espécie;2621
83;83;2021-10-21 18:41:42 UTC;Depósito em espécie;2622
49733;153;2019-01-25 05:41:05 UTC;Depósito em espécie;2622
3621;533;2021-11-10 23:45:23 UTC;Pix - Recebido;2623
27723;207;2022-12-29 02:26:31 UTC;Estorno de Debito;2623
37512;491;2022-12-29 23:59:44 UTC;Pix - Recebido;2624
32005;825;2022-12-29 21:58:26 UTC;Pix - Recebido;2625
24909;523;2013-12-16 13:26:24 UTC;Depósito em espécie;2625
64301;413;2022-12-17 12:09:20 UTC;Pix - Recebido;2626
37397;621;2021-02-09 01:31:23 UTC;Pix - Recebido;2627
124;124;2021-04-25 03:44:07 UTC;Depósito em espécie;2627
38013;529;2022-10-06 16:49:01 UTC;Depósito em espécie;2628
40435;678;2020-12-31 22:00:19 UTC;Pix - Recebido;2629
30297;803;2022-12-25 11:53:26 UTC;Estorno de Debito;2629
25323;148;2016-11-19 04:42:42 UTC;Depósito em espécie;2629
26365;729;2021-08-13 12:16:12 UTC;Pix - Recebido;2631
54929;362;2022-12-25 03:05:18 UTC;Pix - Recebido;2632
884;884;2017-08-31 01:52:04 UTC;Depósito em espécie;2632
53113;663;2022-12-29 23:59:59.437757 UTC;Depósito em espécie;2633
8646;89;2022-06-03 16:15:22 UTC;Pix - Recebido;2634
24715;315;2022-12-29 23:59:59.773208 UTC;Pix - Recebido;2635
53411;670;2022-12-30 00:00:00.077541 UTC;Pix - Recebido;2635
69400;418;2021-03-05 10:44:26 UTC;Pix - Recebido;2635
29615;177;2022-12-29 23:59:59.948957 UTC;Pix - Recebido;2635
4766;496;2022-05-29 13:16:21 UTC;Depósito em espécie;2635
666;666;2015-08-24 22:17:20 UTC;Depósito em espécie;2636
3462;316;2018-02-14 04:54:27 UTC;Depósito em espécie;2638
28959;80;2017-08-09 00:16:46 UTC;Depósito em espécie;2638
60819;919;2018-08-09 12:40:59 UTC;Depósito em espécie;2638
46984;738;2022-12-29 23:59:57 UTC;Depósito em espécie;2638
60831;953;2022-12-29 23:59:59.191984 UTC;Pix - Recebido;2639
5389;654;2019-06-15 20:23:25 UTC;Depósito em espécie;2639
7342;91;2020-10-03 22:56:54 UTC;Depósito em espécie;2641
16058;952;2020-01-20 05:39:16 UTC;Depósito em espécie;2641
3655;76;2015-11-22 07:27:56 UTC;Depósito em espécie;2642
49835;766;2022-12-29 23:59:59 UTC;Depósito em espécie;2642
18086;962;2022-12-29 23:59:59.872745 UTC;Pix - Recebido;2645
70147;765;2022-12-29 23:59:59.578503 UTC;Pix - Recebido;2645
56927;960;2019-03-19 01:16:27 UTC;Depósito em espécie;2645
65510;66;2022-04-17 22:08:07 UTC;Pix - Recebido;2647
13768;614;2014-08-16 04:13:18 UTC;Depósito em espécie;2647
16970;473;2017-08-05 05:43:08 UTC;Depósito em espécie;2647
53872;529;2022-12-29 11:37:55 UTC;Depósito em espécie;2648
43295;675;2022-12-30 00:00:00.742551 UTC;Pix - Recebido;2649
46654;467;2022-12-29 22:57:05 UTC;Pix - Recebido;2649
4665;350;2018-12-28 11:22:15 UTC;Depósito em espécie;2649
122;122;2016-10-05 19:23:36 UTC;Depósito em espécie;2649
69279;59;2022-10-06 15:54:27 UTC;Pix - Recebido;2651
762;762;2022-09-27 22:57:16 UTC;Depósito em espécie;2651
5026;799;2022-10-26 12:32:54 UTC;Pix - Recebido;2652
48851;298;2017-04-24 14:04:00 UTC;Depósito em espécie;2652
4200;372;2013-12-16 07:01:10 UTC;Depósito em espécie;2652
10684;88;2022-11-18 18:49:34 UTC;Pix - Recebido;2653
10377;988;2021-04-05 20:47:55 UTC;Estorno de Debito;2654
35375;32;2018-12-29 08:04:20 UTC;Depósito em espécie;2654
35567;729;2022-05-21 08:56:27 UTC;Pix - Recebido;2655
11562;682;2022-03-20 12:37:41 UTC;Depósito em espécie;2655
71525;94;2022-12-30 00:00:00.138357 UTC;Pix - Recebido;2657
26039;985;2018-05-28 07:14:14 UTC;Depósito em espécie;2657
10291;2;2021-01-28 20:13:39 UTC;Pix - Recebido;2662
2647;426;2022-09-06 19:58:45 UTC;Pix - Recebido;2663
22107;342;2019-12-07 00:31:36 UTC;Depósito em espécie;2663
21463;748;2022-05-15 03:52:02 UTC;Pix - Recebido;2664
18398;683;2022-12-26 16:59:32 UTC;Depósito em espécie;2664
18481;900;2022-11-08 09:25:20 UTC;Pix - Recebido;2665
15213;165;2021-02-06 10:41:44 UTC;Pix - Recebido;2665
41888;740;2022-10-04 18:40:57 UTC;Pix - Recebido;2665
1943;312;2022-11-12 09:23:04 UTC;Depósito em espécie;2665
46003;659;2017-06-02 10:27:00 UTC;Depósito em espécie;2666
7787;645;2022-07-08 03:10:31 UTC;Depósito em espécie;2667
43742;452;2022-12-29 23:58:01 UTC;Pix - Recebido;2671
41771;366;2022-12-29 23:58:29 UTC;Pix - Recebido;2672
56408;391;2022-02-03 10:35:10 UTC;Pix - Recebido;2673
3459;313;2022-09-01 14:32:41 UTC;Estorno de Debito;2674
63349;17;2022-12-29 23:59:59.724111 UTC;Depósito em espécie;2674
49678;722;2022-12-29 23:59:59.0829 UTC;Pix - Recebido;2675
16224;797;2022-08-28 21:38:34 UTC;Pix - Recebido;2676
52886;292;2022-10-05 22:41:52 UTC;Pix - Recebido;2676
14353;171;2022-12-27 01:05:37 UTC;Pix - Recebido;2676
39975;843;2020-11-28 18:07:37 UTC;Depósito em espécie;2676
22715;604;2022-12-25 03:49:25 UTC;Pix - Recebido;2677
24403;477;2022-12-29 23:40:27 UTC;Pix - Recebido;2677
61069;411;2022-12-29 23:59:59.656524 UTC;Pix - Recebido;2678
31972;250;2022-08-25 22:06:01 UTC;Pix - Recebido;2678
61043;520;2022-12-29 23:59:51 UTC;Transferência entre CC - Crédito;2678
19144;133;2023-01-15 06:14:44.910479 UTC;Depósito em espécie;2679
35217;708;2022-01-19 12:33:39 UTC;Depósito em espécie;2679
2657;164;2014-09-16 01:05:50 UTC;Depósito em espécie;2681
70866;701;2020-03-29 23:43:47 UTC;Depósito em espécie;2681
15729;865;2022-02-03 05:07:35 UTC;Depósito em espécie;2683
19137;700;2022-10-05 03:57:21 UTC;Depósito em espécie;2684
6006;362;2019-12-06 23:12:59 UTC;Depósito em espécie;2685
35630;906;2022-12-29 23:54:23 UTC;Depósito em espécie;2685
70883;196;2021-04-23 04:25:38 UTC;Pix - Recebido;2687
575;575;2015-08-10 13:43:29 UTC;Depósito em espécie;2687
866;866;2019-06-28 10:09:51 UTC;Depósito em espécie;2687
621;621;2015-03-30 12:53:36 UTC;Depósito em espécie;2687
142;142;2021-10-09 20:54:35 UTC;Depósito em espécie;2687
30497;177;2022-12-29 23:59:59.279348 UTC;Depósito em espécie;2687
36155;707;2018-05-26 04:57:09 UTC;Estorno de Debito;2688
12345;544;2019-01-24 06:45:16 UTC;Depósito em espécie;2688
11025;556;2020-09-28 16:13:59 UTC;Depósito em espécie;2688
58361;739;2022-12-29 23:56:49 UTC;Depósito em espécie;2689
39700;449;2022-12-29 23:57:36 UTC;Pix - Recebido;2691
2048;29;2015-08-20 18:51:59 UTC;Estorno de Debito;2691
18008;927;2011-12-26 17:06:13 UTC;Estorno de Debito;2691
56130;745;2022-12-27 12:40:10 UTC;Estorno de Debito;2691
44601;14;2022-12-28 23:55:18 UTC;Pix - Recebido;2693
60102;147;2015-06-20 22:22:33 UTC;Depósito em espécie;2694
71451;214;2022-12-29 23:59:59.920552 UTC;Pix - Recebido;2696
38202;813;2022-12-29 16:19:33 UTC;Depósito em espécie;2696
579;579;2018-10-06 02:45:01 UTC;Depósito em espécie;2696
24165;585;2022-12-29 22:58:11 UTC;Pix - Recebido;2697
36980;501;2022-12-29 21:28:15 UTC;Pix - Recebido;2697
535;535;2014-09-07 22:06:03 UTC;Depósito em espécie;2697
13251;443;2022-03-02 11:20:48 UTC;Pix - Recebido;2698
873;873;2021-06-03 10:50:03 UTC;TED - Recebido;2698
18947;36;2016-09-09 09:55:37 UTC;Depósito em espécie;2699
50726;965;2022-12-30 00:00:00.503417 UTC;Depósito em espécie;2703
63287;486;2022-12-01 08:58:31 UTC;Pix - Recebido;2704
35773;182;2022-12-19 18:52:15 UTC;Pix - Recebido;2705
56686;489;2022-12-29 23:59:48 UTC;Depósito em espécie;2706
44437;980;2022-12-30 00:00:00.742059 UTC;Pix - Recebido;2709
56610;702;2021-08-25 13:16:55 UTC;Depósito em espécie;2709
33566;469;2022-12-29 23:56:39 UTC;Depósito em espécie;2709
15155;506;2019-01-31 14:38:10 UTC;Depósito em espécie;2711
11297;763;2021-08-29 14:02:35 UTC;Depósito em espécie;2711
23965;333;2021-06-18 08:05:02 UTC;Pix - Recebido;2712
68835;966;2022-12-25 09:55:17 UTC;Depósito em espécie;2712
30808;750;2016-10-15 21:00:52 UTC;Depósito em espécie;2712
37926;853;2022-12-29 23:59:57 UTC;Pix - Recebido;2713
44633;591;2022-12-28 17:05:57 UTC;Pix - Recebido;2714
22443;516;2020-10-30 21:42:55 UTC;Depósito em espécie;2714
6779;960;2014-09-17 04:30:48 UTC;Transferência entre CC - Crédito;2714
37854;733;2021-11-14 23:49:02 UTC;Pix - Recebido;2715
12619;932;2016-01-04 22:39:56 UTC;Depósito em espécie;2715
50589;310;2022-12-29 23:58:36 UTC;Pix - Recebido;2716
7255;143;2020-07-04 15:12:52 UTC;Depósito em espécie;2716
51641;808;2021-05-28 07:03:13 UTC;Depósito em espécie;2717
9650;811;2020-04-30 22:20:49 UTC;Depósito em espécie;2717
41007;496;2022-12-30 00:00:00.73899 UTC;Depósito em espécie;2718
20627;941;2022-10-18 17:20:24 UTC;Transferência entre CC - Crédito;2718
53438;970;2022-05-25 03:44:21 UTC;Pix - Recebido;2721
